51.0898402805,48.0235140319,47.8498378194,44.9264451003
47.6137956334,49.5777630827,49.1663560073,52.4384816313
48.2306483445,51.0256965786,53.686281941,49.4256640521
49.8224269858,51.8650950055,51.7766218936,48.7752753693
50.8258781406,50.6782619099,49.0930772096,48.252344476
49.9683720933,47.2665339095,48.5577842714,47.2613226141
46.9398256521,51.4301996208,49.8181659674,49.2941845219
51.981122236,48.2852413537,46.9153610833,51.4354233902
48.1718169073,53.5661259198,49.9149341673,49.7735361947
47.8936971637,51.4700486369,50.0808071214,50.7349937394
49.5250844428,52.4419621737,51.4578182808,54.0783508922
50.7936071954,52.7403401101,51.3958170403,53.2519825342
48.4954123426,49.1050009615,48.1978805621,50.229764824
49.4021697035,52.1239911717,49.129202331,49.593893592
49.1856411246,48.7692619052,50.5699260449,54.7432724523
50.4166855754,48.1900656714,51.1756595956,50.0320412905
52.8700659767,48.9918800255,51.630808182,49.9994816201
50.3788092453,46.6874255363,48.7133988177,51.0563221466
50.9644485236,50.747045863,48.7174008688,51.2482279145
50.8008541342,51.1839312622,51.3582151062,50.5283012748
56.6705257996,43.612017459,48.6702169819,49.0541599857
50.7099199258,49.2117111337,43.6110936655,54.1734788922
49.4942632047,49.0616006453,46.2136916182,49.1532742215
50.7791909854,49.2482289166,51.3318572218,51.3308638374
45.9492948857,50.6542295524,53.3225024877,53.5874551758
50.0705761206,48.1197348168,50.7828679484,45.4531571988
48.6933586018,47.0900467954,49.3032078076,47.0551328067
53.869664657,48.0514514907,54.893877011,49.737549682
48.1599167384,50.5571534152,50.114321976,51.9907420723
52.166622986,52.2185679901,50.2815281897,47.6877836235
48.8962818998,50.0796440195,55.0717636323,53.1626385052
50.4164931753,50.3220656504,51.5868696542,47.4481058827
49.9915911778,50.6563888269,52.4152293952,49.6040088249
50.1052098171,51.8633934737,46.7688266098,48.548804497
49.3546314995,52.6875641984,49.6709401825,50.9315039081
48.3204464109,48.2573547837,49.9514327181,53.6663903988
53.2035068947,49.5614954402,51.4410133876,51.5751515599
49.7560775241,48.4245014966,51.4197758689,47.741163794
48.4369790916,48.1423536007,52.5664781524,52.5231634014
47.4063145482,51.3443932294,49.4035466605,54.9717609313
49.0071512596,47.663703946,54.4209026838,52.4012423086
50.6439784683,50.7950012095,52.4278809066,50.1142646495
47.8701961194,51.631197312,49.5895807032,53.4379119329
52.74140972,51.4264445962,56.0499024749,49.6383719871
48.06648098,45.702398864,53.1013524344,52.0623573719
49.1079222783,47.8739900742,48.7195349888,49.6675161869
48.4913404665,52.0574716749,50.7985498695,48.0111334063
46.8910787436,46.8493995031,51.8611542116,49.2194170137
48.8395284676,51.1527474242,53.2816925887,48.2747833786
50.2799151524,49.97138166,47.8161358769,51.8410073821
52.0424908725,50.9027471353,50.8790091318,51.1994265521
52.2034350563,50.9621361366,50.5297274448,51.8820885174
52.7815430505,53.5428183768,48.1657927008,49.7375503643
48.9849680111,51.234890648,47.379398415,49.4900783038
49.8135157943,51.0120726518,49.1642936966,47.066422897
47.886032978,49.8165402244,49.1699413603,51.0122774856
47.760466705,49.793972521,46.5506495993,50.9538467861
49.9304926534,52.5228578656,51.1511571668,47.5715354558
52.23801367,51.8312689589,49.9299518129,51.4027526041
50.2868503561,52.3284381534,48.1800308266,50.2140606202
47.0661544173,53.5672570258,49.1564497968,51.29016507
47.6795853259,48.3205620151,48.5244612683,51.9275296545
48.9046695296,47.2625513628,46.9953183521,51.3331801131
49.7597579182,52.9868174222,51.7777970172,49.5097246213
50.9109139428,47.531117997,52.0832291096,53.3982550865
50.9758229426,52.0278935783,48.100166146,51.3689876294
49.5444489929,50.5499024028,48.9635204125,45.5466074834
48.8574333143,50.0359406618,46.7976337419,53.7976189106
47.5481844563,51.4562323882,47.739186594,52.9459270193
48.3131793026,52.652321519,48.0263299841,50.1837405679
